bias,errors,max-memory,noise_perc,paired_end,quant_method,read_depth,read_length,real-time,stranded,sys-time,user-time
True,True,29.16601181030273,10,True,Cufflinks,10,75,3.8572142557277016,True,2.71502508009086,4.511443364894027
True,True,29.16486740112305,0,True,Cufflinks,10,100,3.5850883174674704,True,2.8032658747197536,4.360163828947017
True,True,29.17138290405273,10,True,Cufflinks,10,100,3.7729506845930185,True,2.852833628832383,4.463221178721158
True,True,2.116485595703125,0,True,Salmon,10,50,2.104657791008796,True,1.8399805576783428,2.8763044598417187
True,True,2.2523155212402344,10,True,Salmon,10,50,2.6731315413116117,True,1.794627444664508,3.5641047873155527
True,True,2.1094322204589844,0,True,Salmon,10,75,2.239949807908753,True,2.0434801700225513,3.004901478799332
True,True,2.159530639648437,10,True,Salmon,10,75,2.5379827114450157,True,2.233021506987693,3.3628329356242483
True,True,2.104198455810547,0,True,Salmon,10,100,2.3002258067681582,True,2.020734085411516,3.062469165814253
True,True,2.124008178710937,10,True,Salmon,10,100,2.548978724921236,True,2.2596177668143342,3.3827120781098725
True,True,1.0722427368164062,0,True,RSEM,10,50,3.1302597712796287,True,2.6658341774828824,3.910052082386943
True,True,1.32867431640625,10,True,RSEM,10,50,3.4378852683177388,True,2.97466364619244,4.203109888545402
True,True,0.9574851989746094,0,True,RSEM,10,75,3.017813532970405,True,2.6569027705566457,3.789885880101996
True,True,1.1092033386230469,10,True,RSEM,10,75,3.320609425051967,True,2.941998126177848,4.096498454329822
True,True,0.839019775390625,0,True,RSEM,10,100,3.0092596281321184,True,2.6132496789379536,3.758225861641257
True,True,0.918903350830078,10,True,RSEM,10,100,3.2440989121485817,True,2.8574289955944034,3.9972238212324216
True,True,3.795722961425781,0,True,Kallisto,10,50,2.1444185186020692,True,0.8234742291703011,2.2025972856924314
True,True,3.821491241455078,10,True,Kallisto,10,50,2.3487331037982857,True,1.1038037209559568,2.5462711445684407
True,True,3.79361343383789,0,True,Kallisto,10,75,2.009578360794542,True,0.7641761323903307,2.075546961392531
True,True,3.8024749755859375,10,True,Kallisto,10,75,2.095378599560064,True,1.0128372247051722,2.431990625786141
True,True,3.79092025756836,0,True,Kallisto,10,100,2.309523709653113,True,1.8065191340807047,2.201479058946089
True,True,3.792903900146485,10,True,Kallisto,10,100,2.305329869187608,True,1.9488040459328109,2.553870895343662
True,True,4.194625854492188,0,True,Express,10,50,3.12821180951648,True,2.5289937871308408,3.772815875603785
True,True,4.1954689025878915,10,True,Express,10,50,3.4265860771902417,True,2.849597517865397,4.0881694128761294
True,True,4.194355010986328,0,True,Express,10,75,3.0959848496272326,True,2.6017015505032126,3.673909793400052
True,True,4.1954002380371085,10,True,Express,10,75,3.2464468759940375,True,2.867585326547036,3.958825145745032
True,True,4.192852020263672,0,True,Express,10,100,3.0714032835314686,True,2.5529114502165093,3.6096541606207633
True,True,4.194549560546875,10,True,Express,10,100,3.1863431465888055,True,2.7567045555721568,3.859140099342584
True,True,3.2105674743652344,0,True,Sailfish,10,50,1.6778805815115905,True,1.0906107078284066,2.415507535592784
True,True,3.268524169921875,10,True,Sailfish,10,50,2.283255987338656,True,1.909662985154018,3.08312262512946
True,True,3.1868820190429688,0,True,Sailfish,10,75,1.9471395176428288,True,1.9084850188786495,2.436512486999693
True,True,3.209514617919922,10,True,Sailfish,10,75,2.360555548402672,True,2.0851478121269045,3.130404536644438
True,True,3.187976837158203,0,True,Sailfish,10,100,1.8329557506045984,True,1.7371130943059612,2.359702708274113
True,True,3.2064132690429688,10,True,Sailfish,10,100,2.369364308781236,True,2.1353871083823863,3.140262858286418
True,True,29.197940826416016,0,True,Cufflinks,50,50,4.065411266922108,False,3.3193642679831803,4.748250840058285
True,True,29.21390151977539,10,True,Cufflinks,50,50,4.184370558870197,False,3.1318687767283127,4.906707265518381
True,True,29.19058609008789,0,True,Cufflinks,50,75,3.8785355824087775,False,2.92620863861472,4.616389381653852
True,True,29.218547821044922,10,True,Cufflinks,50,75,4.069112480986552,False,2.931727314108544,4.729093481759856
True,True,29.194110870361328,0,True,Cufflinks,50,100,3.7245109805082137,False,3.1590525923785817,4.51805070867914
True,True,29.214630126953125,10,True,Cufflinks,50,100,4.009703240204975,False,2.938429654769396,4.690541605496698
True,True,2.1596336364746094,0,True,Salmon,50,50,2.473004964267271,False,2.1489109931093564,3.291921358392996
True,True,2.3990249633789062,10,True,Salmon,50,50,3.027964931913397,False,2.1014721170002377,3.9265723971517255
True,True,2.1680870056152344,0,True,Salmon,50,75,2.7772310194752987,False,2.2942457161381182,3.6379667910551854
True,True,2.2734603881835938,10,True,Salmon,50,75,3.1258519656559915,False,2.6526910474546543,3.9827993034814666
True,True,2.1820602416992188,0,True,Salmon,50,100,2.451525473524591,False,1.6415732531781757,3.3287647924626707
True,True,2.212474822998047,10,True,Salmon,50,100,3.0750905299454705,False,2.7327474853099947,3.9689072290700143
True,True,3.0098876953125,0,True,RSEM,50,50,3.952040855791628,False,3.4173886461656746,4.744109366861127
True,True,4.4701194763183585,10,True,RSEM,50,50,4.2458762372192975,False,3.7313671298249984,5.0502191188110945
True,True,2.16665267944336,0,True,RSEM,50,75,3.8349468794329846,False,3.2637188961490367,4.649145129909439
True,True,2.5589256286621094,10,True,RSEM,50,75,3.985886124806696,False,3.436076734140582,4.783837144279111
True,True,1.6106414794921875,0,True,RSEM,50,100,3.6394795165947835,False,3.178542435519152,4.4359134527929855
True,True,1.9247894287109373,10,True,RSEM,50,100,3.9490263157653858,False,3.4037723318085518,4.7492466469247505
True,True,3.8038482666015625,0,True,Kallisto,50,50,2.021850577434325,False,1.0261245167454502,2.3279920317187783
True,True,3.8836593627929688,10,True,Kallisto,50,50,2.3946792755450987,False,1.398634324538392,2.9443049698750823
True,True,3.7989501953125,0,True,Kallisto,50,75,1.9941851282023169,False,0.92272545799326,2.2714001204410623
True,True,3.8269081115722656,10,True,Kallisto,50,75,2.4375920322539613,False,1.3068537486930087,2.9962883383429153
True,True,3.7961502075195312,0,True,Kallisto,50,100,1.9640237928400333,False,0.9903388547876014,2.2146319453931387
True,True,3.812397003173828,10,True,Kallisto,50,100,2.315739499608339,False,1.375663613960885,2.9733772702849843
True,True,4.193450927734375,0,True,Express,50,50,3.789098208150545,False,3.3058713514236366,4.551032337734593
True,True,4.191154479980469,10,True,Express,50,50,4.105332343092013,False,3.5342914271774317,4.8926982976702424
True,True,4.194259643554688,0,True,Express,50,75,3.697442949152144,False,3.1885150748338846,4.4162268154297255
True,True,4.1861839294433585,10,True,Express,50,75,3.9011972303115297,False,3.2726281976724056,4.713892646302122
True,True,4.194385528564453,0,True,Express,50,100,3.613424233537224,False,3.0823472657241737,4.305358679292227
True,True,4.188133239746094,10,True,Express,50,100,3.8167104823315467,False,3.164251706935246,4.614008850476616
True,True,3.2192420959472656,0,True,Sailfish,50,50,2.233655939685763,False,1.9232440186302764,2.9516774373433012
True,True,3.315479278564453,10,True,Sailfish,50,50,3.0717715794167555,False,2.6642658001476747,3.680182259305637
True,True,3.1967506408691406,0,True,Sailfish,50,75,2.5541740762349554,False,2.213862930386819,2.8642024562188397
True,True,3.275562286376953,10,True,Sailfish,50,75,2.9148823841872185,False,2.0415111129593235,3.684199721359948
True,True,3.20669937133789,0,True,Sailfish,50,100,2.2393995931157877,False,2.1689097791223606,2.8378913287384804
True,True,3.2506027221679688,10,True,Sailfish,50,100,2.948344490529885,False,2.4940014503761203,3.7878067801320867
True,True,29.22600555419922,0,True,Cufflinks,50,50,3.9158913703823215,True,2.9154631542144327,4.70821704835291
True,True,29.22142791748047,10,True,Cufflinks,50,50,4.148964313431041,True,3.01500328646168,4.81664676159884
True,True,29.21926498413086,0,True,Cufflinks,50,75,3.9306908215954977,True,2.8840075973346915,4.617094952462568
True,True,29.205284118652344,10,True,Cufflinks,50,75,4.031696417109064,True,2.9271290212812686,4.746796756534691
True,True,29.19908142089844,0,True,Cufflinks,50,100,3.899137894194529,True,2.9364483923278355,4.558001006227587
True,True,29.201038360595703,10,True,Cufflinks,50,100,3.9400585410207816,True,3.4414154636289287,4.652237345501073
True,True,2.1902999877929688,0,True,Salmon,50,50,2.5826768535314955,True,2.3690487889403373,3.3792275372104834
True,True,2.349285125732422,10,True,Salmon,50,50,3.048453457092135,True,2.131361989115943,3.929792258458649
True,True,2.1632308959960938,0,True,Salmon,50,75,3.1769849854659267,True,2.3444512236861383,4.023247108104754
True,True,2.263336181640625,10,True,Salmon,50,75,3.0360577100716046,True,2.33961042162556,3.882324135686018
True,True,2.190372467041016,0,True,Salmon,50,100,2.5713477399417033,True,1.5308397786165204,3.3364237079272763
True,True,2.23830795288086,10,True,Salmon,50,100,2.9772387535308864,True,1.8732043092770407,3.8838816489328534
True,True,3.031925201416016,0,True,RSEM,50,50,3.901445243322708,True,3.4969448619446326,4.703581871251516
True,True,3.817214965820313,10,True,RSEM,50,50,4.161559049779634,True,3.651869918334624,4.954658460807762
True,True,2.101646423339844,0,True,RSEM,50,75,3.7324637238536567,True,3.3424443950034517,4.529887124317849
True,True,2.600570678710937,10,True,RSEM,50,75,3.953757276295578,True,3.5688397853858427,4.735178292643247
True,True,1.621429443359375,0,True,RSEM,50,100,3.5791247981865646,True,3.2748964454993588,4.369468194556616
True,True,1.9133758544921875,10,True,RSEM,50,100,3.8673313443709727,True,3.5562445909756284,4.638971904159903
True,True,3.804920196533203,0,True,Kallisto,50,50,2.265949289950624,True,1.080987046910887,2.4713944036928326
True,True,3.8781661987304688,10,True,Kallisto,50,50,2.599642943423928,True,1.48572142648158,3.0045492111131336
True,True,3.7999191284179688,0,True,Kallisto,50,75,2.2429387700295806,True,1.110589710299249,2.4189472795314604
True,True,3.82540512084961,10,True,Kallisto,50,75,2.4721857888758043,True,1.4383841070347143,2.9926109487067265
True,True,3.794761657714844,0,True,Kallisto,50,100,2.1942922815519723,True,1.1319392952104246,2.372506963362899
True,True,3.810489654541016,10,True,Kallisto,50,100,2.3913762391696496,True,1.6980135039391815,3.052359148432376
True,True,4.192665100097656,0,True,Express,50,50,3.742776960826336,True,3.4267876904579957,4.4663311652278725
True,True,4.1861610412597665,10,True,Express,50,50,3.9858058107849486,True,3.523750367642686,4.765593831801898
True,True,4.193511962890625,0,True,Express,50,75,3.6513720363303452,True,3.3013859712091067,4.343991791416552
True,True,4.193004608154297,10,True,Express,50,75,3.8339480002536637,True,3.4438057119348597,4.607775532202049
True,True,4.1933326721191415,0,True,Express,50,100,3.519142553695738,True,3.215441915040692,4.2404309243581935
True,True,4.19586181640625,10,True,Express,50,100,3.754300927739977,True,3.413405390433625,4.515443175563068
True,True,3.232528686523437,0,True,Sailfish,50,50,2.2886739197645145,True,1.9375178920173464,2.982357178651025
True,True,3.3104286193847656,10,True,Sailfish,50,50,3.265869241309831,True,2.614464814589966,3.650159818462047
True,True,3.222248077392578,0,True,Sailfish,50,75,2.2335798566790164,True,1.3068537486930087,2.8238718243443794
True,True,3.278602600097656,10,True,Sailfish,50,75,2.903383036874016,True,2.230193378869046,3.716236296839384
True,True,3.2163314819335938,0,True,Sailfish,50,100,2.165274010311229,True,1.2743887955503788,2.768327251215769
True,True,3.2607498168945312,10,True,Sailfish,50,100,2.9124293202224245,True,1.9968180218795155,3.7554876276596163
True,True,29.17791748046875,0,True,Cufflinks,30,50,3.893935888662372,False,2.9727996987147987,4.6015389598233165
True,True,29.19649887084961,10,True,Cufflinks,30,50,3.9715249398302177,False,3.028928950986948,4.7001208351813295
True,True,29.188236236572266,0,True,Cufflinks,30,75,3.9261046516181914,False,2.7183438859155538,4.558651100693067
True,True,29.15946960449219,10,True,Cufflinks,30,75,3.9277757206623685,False,2.8922504752982667,4.640345064982951
True,True,29.192325592041016,0,True,Cufflinks,30,100,3.6768554113190484,False,2.7881754442836,4.479130279469337
True,True,29.18470764160156,10,True,Cufflinks,30,100,3.815519307214368,False,2.9631311688428235,4.598871450835717
True,True,2.167682647705078,0,True,Salmon,30,50,2.71610355387604,False,2.2823501689230885,3.5732117050470937
True,True,2.3469009399414062,10,True,Salmon,30,50,3.14892332208927,False,2.1017127138465104,4.039550137150044
True,True,2.157146453857422,0,True,Salmon,30,75,2.4684064140775637,False,1.761551988564182,3.3097983175365338
True,True,2.2455062866210938,10,True,Salmon,30,75,2.9530441350139904,False,1.7316693318286362,3.770476442201837
True,True,2.140033721923828,0,True,Salmon,30,100,2.3567904603517156,False,2.2009051916849915,3.1056736531004647
True,True,2.197010040283203,10,True,Salmon,30,100,2.8040166944174927,False,1.6870828446043706,3.6665675846347465
True,True,2.04433822631836,0,True,RSEM,30,50,3.726865704880984,False,3.0796514770738455,4.5328716608728366
True,True,2.8626861572265625,10,True,RSEM,30,50,3.994062749690732,False,3.4947791390364666,4.798651888257588
True,True,1.4898452758789062,0,True,RSEM,30,75,3.694720995356573,False,3.0143903148941935,4.507429595397106
True,True,1.883747100830078,10,True,RSEM,30,75,3.825054633906568,False,3.2492741993822247,4.6274308934671
True,True,1.2378616333007812,0,True,RSEM,30,100,3.399081570111693,False,2.890331579582784,4.203284519863587
True,True,1.4089889526367188,10,True,RSEM,30,100,3.664254509849744,False,3.163432724240393,4.453450290471037
True,True,3.8035812377929688,0,True,Kallisto,30,50,2.033061692538173,False,0.9523080096621253,2.249834041596793
True,True,3.8649635314941406,10,True,Kallisto,30,50,2.3683240819799583,False,1.250907699700856,2.790911166601595
True,True,3.795867919921875,0,True,Kallisto,30,75,2.1639362092269794,False,1.121559844187501,2.3083082429982253
True,True,3.8173599243164062,10,True,Kallisto,30,75,2.3939610713375337,False,1.4297522800024083,2.91139733706261
True,True,3.79449462890625,0,True,Kallisto,30,100,1.9284982681236909,False,0.8450980400142568,2.1045553912405137
True,True,3.803783416748047,10,True,Kallisto,30,100,2.213544318537666,False,1.1634595517699902,2.7767011839884113
True,True,4.194622039794922,0,True,Express,30,50,3.557557726302467,False,2.943123376887444,4.304943758399552
True,True,4.195404052734375,10,True,Express,30,50,3.898381228958766,False,3.3803776893625734,4.675283477221317
True,True,4.189132690429688,0,True,Express,30,75,3.4917075906873025,False,2.8546703318953357,4.185234385157029
True,True,4.196399688720703,10,True,Express,30,75,3.6959717323773407,False,3.068178437845412,4.495183292961474
True,True,4.194351196289063,0,True,Express,30,100,3.4474262804286906,False,2.832355605245009,4.113876866755007
True,True,4.196533203125,10,True,Express,30,100,3.637628801558578,False,2.9783585822660954,4.411796922548988
True,True,3.217670440673828,0,True,Sailfish,30,50,2.3282980381306,False,1.9104643159956136,2.8308708363393182
True,True,3.3073501586914062,10,True,Sailfish,30,50,2.9146128543424576,False,1.846955325019824,3.4217503120785944
True,True,3.2087936401367188,0,True,Sailfish,30,75,2.9395392197219947,False,2.0028569260611206,2.752739693935328
True,True,3.267650604248047,10,True,Sailfish,30,75,2.8420035507099235,False,2.4413180074758483,3.5692029676367687
True,True,3.208393096923828,0,True,Sailfish,30,100,1.9788193867328423,False,1.5817221599490987,2.618832257891557
True,True,3.237533569335937,10,True,Sailfish,30,100,2.8980501848176634,False,1.646011409591239,3.507579291816213
True,True,29.17336654663086,0,True,Cufflinks,30,50,3.947096350922957,True,2.9245893856694183,4.592607284083207
True,True,29.19568634033203,10,True,Cufflinks,30,50,4.1096979867697385,True,2.899075984905743,4.720168071929834
True,True,29.178749084472656,0,True,Cufflinks,30,75,3.8387628526915702,True,2.8905327919277455,4.524119617672699
True,True,29.17940902709961,10,True,Cufflinks,30,75,3.876878020591655,True,3.055378331375,4.62324225890651
True,True,29.18794250488281,0,True,Cufflinks,30,100,3.677750173290792,True,2.6450979012349984,4.457496005261559
True,True,29.185192108154297,10,True,Cufflinks,30,100,3.991261083734608,True,2.800469624865724,4.61720883633886
True,True,2.187244415283203,0,True,Salmon,30,50,2.3512743763594357,True,1.4271614029259656,3.1326278510290066
True,True,2.349529266357422,10,True,Salmon,30,50,2.7367230963944,True,1.6694098672877826,3.5770308354802234
True,True,2.1676979064941406,0,True,Salmon,30,75,2.123753668755841,True,1.2659963704950792,3.001240309420002
True,True,2.246875762939453,10,True,Salmon,30,75,2.7521867850885524,True,1.5663196215248114,3.6854792917248655
True,True,2.1696853637695312,0,True,Salmon,30,100,2.0946108630321367,True,1.1723109685219542,2.9853186730361374
True,True,2.1931114196777344,10,True,Salmon,30,100,2.7548297686339893,True,1.5666731376061165,3.6918618131391785
True,True,2.014839172363281,0,True,RSEM,30,50,3.7045417206000386,True,3.1523709136532085,4.513222662366752
True,True,2.5937652587890625,10,True,RSEM,30,50,3.9458451058577695,True,3.4498654661332684,4.730710425468784
True,True,1.4880523681640625,0,True,RSEM,30,75,3.465556831849818,True,3.0791197166375857,4.256958152560931
True,True,1.829063415527344,10,True,RSEM,30,75,3.795101759599262,True,3.3400770900285703,4.5720220396050335
True,True,1.212566375732422,0,True,RSEM,30,100,3.3748381275714574,True,3.0620138338257785,4.154077799567534
True,True,1.4008407592773438,10,True,RSEM,30,100,3.6592676003669866,True,3.287418755159293,4.4271716348743775
True,True,3.80255126953125,0,True,Kallisto,30,50,2.17376882313665,True,0.9020028913507294,2.3341721727246063
True,True,3.865665435791016,10,True,Kallisto,30,50,2.334895863011881,True,1.1637575239819562,2.754302457110145
True,True,3.7977027893066406,0,True,Kallisto,30,75,1.8751191654625683,True,0.8762178405916422,2.102159183243685
True,True,3.818347930908203,10,True,Kallisto,30,75,2.3877812269060383,True,1.230959555748569,2.8355954600969504
True,True,3.794010162353516,0,True,Kallisto,30,100,2.07838430874819,True,0.8567288903828826,2.206448064366523
True,True,3.80459213256836,10,True,Kallisto,30,100,2.345824456998199,True,1.325310371711061,2.823226362800612
True,True,4.1930694580078125,0,True,Express,30,50,3.5564701543278754,True,3.0872417627153395,4.283655305762922
True,True,4.1963958740234375,10,True,Express,30,50,3.7674260097238337,True,3.2885443203071274,4.534930958834677
True,True,4.1934165954589835,0,True,Express,30,75,3.4645327660795284,True,3.0050817979944564,4.127089565380758
True,True,4.191154479980469,10,True,Express,30,75,3.624952104663122,True,3.2278635758893106,4.395441548852618
True,True,4.193439483642578,0,True,Express,30,100,3.430644169687917,True,2.9592417896861365,4.0549973920796845
True,True,4.1949005126953125,10,True,Express,30,100,3.5752733093680336,True,3.1835801465617184,4.313971986545929
True,True,3.2217025756835938,0,True,Sailfish,30,50,2.606316861140107,True,1.2586372827240764,2.72659681962924
True,True,3.3080787658691406,10,True,Sailfish,30,50,2.9543004115101934,True,2.38363586836188,3.4658511015363063
True,True,3.19403076171875,0,True,Sailfish,30,75,2.3188977146274867,True,1.8178296997456056,2.7071271401380854
True,True,3.2664794921875,10,True,Sailfish,30,75,2.9048345137719336,True,2.492774353255128,3.5654298451958923
True,True,3.1975021362304688,0,True,Sailfish,30,100,2.233199241584773,True,1.90151280912994,2.7162955588977407
True,True,3.2292213439941406,10,True,Sailfish,30,100,2.9284163373623477,True,2.4778444763387584,3.607055932376316
