bias,errors,max-memory,noise_perc,paired_end,quant_method,read_depth,read_length,real-time,stranded,sys-time,user-time
True,True,28.992794036865234,0,False,Cufflinks,50,100,3.7041204756686654,True,2.707902156725324,4.455927569253307
True,True,28.975566864013672,10,False,Cufflinks,50,100,3.8358148190001295,True,2.8325791605437107,4.567543445353615
True,True,2.431381225585937,0,False,Salmon,50,50,2.2809651480970934,True,2.040048241547462,3.1351040156317245
True,True,2.775455474853516,10,False,Salmon,50,50,2.7810656988927827,True,1.740046724051494,3.715934018021169
True,True,2.2985610961914062,0,False,Salmon,50,75,2.1868433703244703,True,1.8140477209955996,3.0628977199613736
True,True,2.409656524658203,10,False,Salmon,50,75,2.9624119579005583,True,1.7962967400517915,3.894272852665552
True,True,2.2751388549804688,0,False,Salmon,50,100,2.103016490328315,True,1.5973660502660278,2.989463166677166
True,True,2.2296905517578125,10,False,Salmon,50,100,3.0850514184693845,True,2.8295996356768733,3.992159248708541
True,True,4.783561706542969,0,False,RSEM,50,50,4.1450375191576,True,3.7392771770608317,4.953047280240737
True,True,10.549495697021484,10,False,RSEM,50,50,4.4117265831197825,True,4.117236815946538,5.21758447832955
True,True,3.539325714111328,0,False,RSEM,50,75,3.9887961043004827,True,3.6217795111922775,4.796090581742488
True,True,6.1251220703125,10,False,RSEM,50,75,4.21653588498665,True,3.9492582343974223,5.01663255952948
True,True,2.7516441345214844,0,False,RSEM,50,100,3.973325551189252,True,3.5576599600763688,4.780554128913153
True,True,4.739116668701172,10,False,RSEM,50,100,4.1989217060587976,True,3.925193443784748,5.002606010344847
True,True,3.800975799560547,0,False,Kallisto,50,50,2.014814449087053,True,1.1386184338994925,2.4169066599324256
True,True,3.8435287475585938,10,False,Kallisto,50,50,2.3743083312998157,True,1.4994121256722754,2.9709044981537835
True,True,3.794872283935547,0,False,Kallisto,50,75,1.9789561652175915,True,0.9982593384236988,2.3298654857580074
True,True,3.81488037109375,10,False,Kallisto,50,75,2.355413203969458,True,1.546542663478131,3.02585044035362
True,True,3.7948989868164062,0,False,Kallisto,50,100,2.0048800072406343,True,1.0305997219659508,2.316536447403556
True,True,3.805984497070313,10,False,Kallisto,50,100,2.436846162461821,True,1.5073160400764136,3.1321283564468123
True,True,4.194805145263672,0,False,Express,50,50,4.081012635292495,True,3.6671025741037817,4.520782523100928
True,True,4.1947288513183585,10,False,Express,50,50,4.522666670942713,True,4.106798891863141,4.962992245765924
True,True,4.193458557128906,0,False,Express,50,75,3.935341980791617,True,3.596436541916332,4.408722849368488
True,True,4.196361541748047,10,False,Express,50,75,4.3639288428417125,True,3.9715407061527004,4.853392455743439
True,True,4.1926918029785165,0,False,Express,50,100,3.8515506345132735,True,3.5410472819341354,4.348835429748833
True,True,4.1941795349121085,10,False,Express,50,100,4.237009086221503,True,3.887449063025904,4.801091907778047
True,True,3.2191696166992188,0,False,Sailfish,50,50,2.033061692538173,True,1.2445245115700838,2.859768557874373
True,True,3.287189483642578,10,False,Sailfish,50,50,2.7135661390352435,True,1.738066714777469,3.5945726402589866
True,True,3.214611053466797,0,False,Sailfish,50,75,1.965859936807072,True,1.1708482036433094,2.7742322087846603
True,True,3.241565704345703,10,False,Sailfish,50,75,2.813120432327793,True,1.6883308181122665,3.7015006339697467
True,True,3.2096176147460938,0,False,Sailfish,50,100,1.9179254220647413,True,1.1448854182871424,2.7176705030022617
True,True,3.229694366455078,10,False,Sailfish,50,100,2.8659267545570377,True,1.7237018939912678,3.754818312145319
True,True,28.959400177001953,0,False,Cufflinks,30,50,3.660802889573141,False,2.7203247174174416,4.494048373757425
True,True,28.96286773681641,10,False,Cufflinks,30,50,3.9314299000031663,False,2.888246908269,4.641796736880624
True,True,28.98387908935547,0,False,Cufflinks,30,75,3.7196444628063268,False,2.695166348305869,4.460390970369666
True,True,28.91084289550781,10,False,Cufflinks,30,75,3.8014579076845063,False,2.7928047732142938,4.556606521105052
True,True,28.869422912597656,0,False,Cufflinks,30,100,3.7636877437750935,False,2.699482169706489,4.457719346361672
True,True,28.945640563964844,10,False,Cufflinks,30,100,3.8539906842048457,False,2.7201675756030204,4.535912454326085
True,True,2.3517799377441406,0,False,Salmon,30,50,2.2768981772053385,False,2.1971702471060013,3.06766959832393
True,True,2.462726593017578,10,False,Salmon,30,50,2.694394580848983,False,2.1611283253624998,3.5958102552848823
True,True,2.231975555419922,0,False,Salmon,30,75,2.1793219449137773,False,2.0630705256429605,2.9779886725918012
True,True,2.261661529541016,10,False,Salmon,30,75,2.7880410348747726,False,2.2655488991203248,3.697747047969259
